"StichtagDatJahr","StichtagDatMonat","RaumeinheitSort","RaumeinheitLang","GliederungSort","GliederungLang","ZimmerSort","ZimmerLang","GemeinnuetzigSort","GemeinnuetzigLang","EinheitSort","EinheitLang","PreisartSort","PreisartLang","mean","meanl","meanu","qu25","qu25l","qu25u","qu50","qu50l","qu50u","qu75","qu75l","qu75u","Domain","Sample1","Sample2"
2022,"2022.04",1,"Ganze Stadt",1,"Neubau bis 2 Jahre",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",32.32,31.37,33.26,28.14,27.29,29.09,31.28,30.55,33.09,35.87,35.18,37.08,2750,485,83
2024,"2024.04",1,"Ganze Stadt",1,"Neubau bis 2 Jahre",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",35.26,34.21,36.32,31.26,30.02,32.08,34.93,34.26,37.02,38.8,37.76,40.35,2879,513,109
2022,"2022.04",1,"Ganze Stadt",2,"Neubezug bis 2 Jahre",2,"2 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",16.51,16.23,16.79,13,12.78,13.35,15.7,15.21,16.05,18.39,18.14,19.18,1924,1174,103
2024,"2024.04",1,"Ganze Stadt",2,"Neubezug bis 2 Jahre",2,"2 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",17.42,17.06,17.77,13.7,13.33,14.14,16.17,15.85,16.65,19.58,18.62,20.11,1976,1258,82
2022,"2022.04",1,"Ganze Stadt",2,"Neubezug bis 2 Jahre",3,"3 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",14.41,14.02,14.8,11.37,11.19,11.77,13.51,13.22,13.84,16.54,16,17.06,3520,2205,74
2024,"2024.04",1,"Ganze Stadt",2,"Neubezug bis 2 Jahre",3,"3 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",15.12,14.87,15.38,12.03,11.8,12.28,14.34,13.98,14.59,17.21,16.89,17.73,3779,2504,95
2022,"2022.04",1,"Ganze Stadt",2,"Neubezug bis 2 Jahre",4,"4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",14.09,13.84,14.34,11.76,11.57,12.09,13.83,13.49,14.2,15.58,15.36,15.92,1567,937,49
2024,"2024.04",1,"Ganze Stadt",2,"Neubezug bis 2 Jahre",4,"4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",15.28,14.91,15.66,12.43,12.1,12.59,14.48,14.05,14.97,17.13,16.93,18.11,1665,1014,66
2022,"2022.04",1,"Ganze Stadt",2,"Neubezug bis 2 Jahre",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",14.91,14.67,15.15,11.95,11.76,12.17,14.12,13.84,14.31,16.92,16.56,17.28,7011,4316,226
2024,"2024.04",1,"Ganze Stadt",2,"Neubezug bis 2 Jahre",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",15.77,15.59,15.95,12.45,12.3,12.67,14.84,14.59,15.04,17.84,17.5,18.1,7420,4776,243
2022,"2022.04",1,"Ganze Stadt",2,"Neubezug bis 2 Jahre",2,"2 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",30.6,30.01,31.18,25.32,24.55,25.95,28.63,28.26,29.33,35.09,33.9,36.09,11258,1892,370
2024,"2024.04",1,"Ganze Stadt",2,"Neubezug bis 2 Jahre",2,"2 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",32.23,31.75,32.71,25.61,24.96,26.39,31.02,30.36,31.57,37.59,36.76,38.54,10824,2203,560
2022,"2022.04",1,"Ganze Stadt",2,"Neubezug bis 2 Jahre",3,"3 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",26.47,25.83,27.11,21.82,21.25,22.31,25.28,24.69,26.36,30.52,29.2,32.02,13397,2104,347
2024,"2024.04",1,"Ganze Stadt",2,"Neubezug bis 2 Jahre",3,"3 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",28.64,28.15,29.14,23.46,22.97,23.98,27.63,26.95,28.13,33.38,32.36,34.19,12682,2242,471
2022,"2022.04",1,"Ganze Stadt",2,"Neubezug bis 2 Jahre",4,"4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",25.3,24.64,25.97,20.46,19.55,21.2,24.28,23.33,25.31,29.16,27.98,30.61,5418,908,239
2024,"2024.04",1,"Ganze Stadt",2,"Neubezug bis 2 Jahre",4,"4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",26.69,26.08,27.3,20.98,20.43,22.1,25.6,25,26.58,31.31,30.54,31.87,5142,898,348
2022,"2022.04",1,"Ganze Stadt",2,"Neubezug bis 2 Jahre",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",27.81,27.42,28.19,22.31,22,22.78,26.73,26.39,27.29,32.14,31.58,32.72,30073,4904,956
2024,"2024.04",1,"Ganze Stadt",2,"Neubezug bis 2 Jahre",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",29.65,29.34,29.95,23.7,23.33,24.06,28.38,28.03,28.76,34.29,33.8,34.89,28648,5343,1379
2022,"2022.04",1,"Ganze Stadt",3,"Bestand Mietverträge 3-10 Jahre",2,"2 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",16.57,16.31,16.82,13.33,13.13,13.51,15.63,15.44,15.84,18.69,18.37,19.25,4894,3127,218
2024,"2024.04",1,"Ganze Stadt",3,"Bestand Mietverträge 3-10 Jahre",2,"2 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",17.7,17.47,17.94,14.35,14.1,14.57,16.94,16.65,17.26,19.93,19.74,20.35,5113,3320,217
2022,"2022.04",1,"Ganze Stadt",3,"Bestand Mietverträge 3-10 Jahre",3,"3 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",14.63,14.47,14.79,11.95,11.8,12.12,14.08,13.89,14.26,16.58,16.36,16.8,9305,5902,269
2024,"2024.04",1,"Ganze Stadt",3,"Bestand Mietverträge 3-10 Jahre",3,"3 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",15.53,15.39,15.66,12.87,12.73,13.13,14.93,14.77,15.07,17.3,17.16,17.58,9363,6111,261
2022,"2022.04",1,"Ganze Stadt",3,"Bestand Mietverträge 3-10 Jahre",4,"4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",14.57,14.41,14.73,12.15,11.99,12.44,14.35,14.25,14.52,16.6,16.26,16.91,6042,3709,243
2024,"2024.04",1,"Ganze Stadt",3,"Bestand Mietverträge 3-10 Jahre",4,"4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",15.44,15.28,15.59,13,12.92,13.25,15.05,14.87,15.26,17.42,17.22,17.79,5895,3653,228
2022,"2022.04",1,"Ganze Stadt",3,"Bestand Mietverträge 3-10 Jahre",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",15.08,14.97,15.19,12.37,12.25,12.49,14.49,14.37,14.59,17.03,16.92,17.16,20241,12738,730
2024,"2024.04",1,"Ganze Stadt",3,"Bestand Mietverträge 3-10 Jahre",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",16.05,15.95,16.15,13.28,13.16,13.36,15.35,15.26,15.51,18.1,17.92,18.25,20371,13084,706
2022,"2022.04",1,"Ganze Stadt",3,"Bestand Mietverträge 3-10 Jahre",2,"2 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",27.82,27.37,28.27,22.68,21.96,23.21,26.7,26.2,27.5,32.17,31.31,33.11,15161,2775,535
2024,"2024.04",1,"Ganze Stadt",3,"Bestand Mietverträge 3-10 Jahre",2,"2 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",30.19,29.83,30.54,24.73,24.04,25.32,29.36,28.89,29.83,34.59,33.86,35.16,16066,3290,812
2022,"2022.04",1,"Ganze Stadt",3,"Bestand Mietverträge 3-10 Jahre",3,"3 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",25.1,24.67,25.53,20.36,19.75,20.91,23.79,23.23,24.65,28.72,28.08,29.48,22161,3828,515
2024,"2024.04",1,"Ganze Stadt",3,"Bestand Mietverträge 3-10 Jahre",3,"3 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",27.05,26.71,27.39,22.27,21.85,22.66,26.29,25.88,26.63,30.81,30.21,31.54,22671,4061,817
2022,"2022.04",1,"Ganze Stadt",3,"Bestand Mietverträge 3-10 Jahre",4,"4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",23.98,23.53,24.43,19.57,18.95,20.06,22.87,22.38,23.48,27.92,27.11,28.57,10940,1893,432
2024,"2024.04",1,"Ganze Stadt",3,"Bestand Mietverträge 3-10 Jahre",4,"4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",25.57,25.17,25.96,20.98,20.49,21.36,24.65,24.06,25.13,29.52,29.17,30.11,11081,2088,653
2022,"2022.04",1,"Ganze Stadt",3,"Bestand Mietverträge 3-10 Jahre",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",25.7,25.43,25.97,20.7,20.34,21.07,24.68,24.24,25,29.85,29.33,30.38,48262,8496,1482
2024,"2024.04",1,"Ganze Stadt",3,"Bestand Mietverträge 3-10 Jahre",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",27.73,27.52,27.95,22.52,22.24,22.73,26.83,26.59,27.08,32,31.71,32.39,49818,9439,2282
2022,"2022.04",1,"Ganze Stadt",4,"Bestand Mietverträge 11-20 Jahre",2,"2 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",15.2,14.97,15.42,12.79,12.42,13.09,14.93,14.63,15.14,16.76,16.44,17.35,2294,1550,107
2024,"2024.04",1,"Ganze Stadt",4,"Bestand Mietverträge 11-20 Jahre",2,"2 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",16.47,16.12,16.81,13.74,13.36,14.14,15.97,15.8,16.23,18.48,18.05,19.06,2381,1626,89
2022,"2022.04",1,"Ganze Stadt",4,"Bestand Mietverträge 11-20 Jahre",3,"3 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",13.77,13.56,13.97,11.63,11.44,11.85,13.28,13.05,13.39,15.24,14.86,15.73,4946,3236,152
2024,"2024.04",1,"Ganze Stadt",4,"Bestand Mietverträge 11-20 Jahre",3,"3 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",14.8,14.63,14.97,12.72,12.5,12.94,14.47,14.35,14.73,16.62,16.28,16.87,5073,3394,132
2022,"2022.04",1,"Ganze Stadt",4,"Bestand Mietverträge 11-20 Jahre",4,"4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",13.63,13.48,13.79,11.97,11.76,12.2,13.53,13.42,13.66,15.11,14.82,15.31,3935,2596,145
2024,"2024.04",1,"Ganze Stadt",4,"Bestand Mietverträge 11-20 Jahre",4,"4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",14.77,14.56,14.97,12.84,12.68,13.01,14.45,14.36,14.63,16.23,15.96,16.58,4218,2837,154
2022,"2022.04",1,"Ganze Stadt",4,"Bestand Mietverträge 11-20 Jahre",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",14.01,13.9,14.12,11.92,11.82,12.05,13.59,13.48,13.69,15.68,15.43,15.83,11175,7382,404
2024,"2024.04",1,"Ganze Stadt",4,"Bestand Mietverträge 11-20 Jahre",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",15.13,15,15.25,12.94,12.83,13.09,14.7,14.58,14.8,16.84,16.68,17.01,11672,7857,375
2022,"2022.04",1,"Ganze Stadt",4,"Bestand Mietverträge 11-20 Jahre",2,"2 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",23.35,22.2,24.5,19.23,18.22,20.09,22.06,21.57,23,25.83,24.49,27.03,4488,793,142
2024,"2024.04",1,"Ganze Stadt",4,"Bestand Mietverträge 11-20 Jahre",2,"2 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",24.11,23.6,24.61,19.86,18.91,21.07,23.5,22.57,24.02,26.98,26.43,27.86,4342,887,207
2022,"2022.04",1,"Ganze Stadt",4,"Bestand Mietverträge 11-20 Jahre",3,"3 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",20.49,19.89,21.09,17.26,16.91,17.86,20.12,19.21,20.94,22.81,22.16,23.69,7756,1401,194
2024,"2024.04",1,"Ganze Stadt",4,"Bestand Mietverträge 11-20 Jahre",3,"3 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",22.09,21.55,22.62,18.4,17.86,18.97,21.13,20.58,21.87,24.74,23.89,25.38,7525,1396,266
2022,"2022.04",1,"Ganze Stadt",4,"Bestand Mietverträge 11-20 Jahre",4,"4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",20.27,19.67,20.86,16.92,16.58,17.53,19.35,18.6,19.9,22,21.24,23.36,4670,894,182
2024,"2024.04",1,"Ganze Stadt",4,"Bestand Mietverträge 11-20 Jahre",4,"4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",20.93,20.43,21.43,17.66,17.19,18.08,20.23,19.7,20.68,23.78,22.86,24.46,4719,943,249
2022,"2022.04",1,"Ganze Stadt",4,"Bestand Mietverträge 11-20 Jahre",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",21.19,20.75,21.62,17.49,17.09,17.9,20.52,20,20.9,23.47,23.13,23.92,16914,3088,518
2024,"2024.04",1,"Ganze Stadt",4,"Bestand Mietverträge 11-20 Jahre",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",22.28,21.97,22.59,18.34,17.99,18.68,21.43,21.08,21.84,25.02,24.68,25.54,16586,3226,722
2022,"2022.04",1,"Ganze Stadt",5,"Bestand Mietverträge über 20 Jahre",2,"2 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",14.82,14.56,15.08,12.42,12.1,12.58,14,13.82,14.34,16.82,16.15,17.24,1574,1021,52
2024,"2024.04",1,"Ganze Stadt",5,"Bestand Mietverträge über 20 Jahre",2,"2 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",15.75,15.45,16.06,13.49,13.25,13.66,15.67,15.25,16.02,18.22,17.64,18.8,1595,1067,60
2022,"2022.04",1,"Ganze Stadt",5,"Bestand Mietverträge über 20 Jahre",3,"3 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",13.07,12.88,13.26,11.24,11.1,11.48,12.79,12.58,12.97,14.48,14.29,14.86,4577,2890,97
2024,"2024.04",1,"Ganze Stadt",5,"Bestand Mietverträge über 20 Jahre",3,"3 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",13.94,13.74,14.14,12.04,11.78,12.32,13.74,13.52,13.85,15.32,15.03,15.68,4410,2864,117
2022,"2022.04",1,"Ganze Stadt",5,"Bestand Mietverträge über 20 Jahre",4,"4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",12.79,12.61,12.97,11.01,10.73,11.2,12.68,12.45,12.82,14.17,13.94,14.54,2849,1700,155
2024,"2024.04",1,"Ganze Stadt",5,"Bestand Mietverträge über 20 Jahre",4,"4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",13.79,13.53,14.05,11.94,11.76,12.15,13.41,13.26,13.63,15.14,14.81,15.68,2807,1740,128
2022,"2022.04",1,"Ganze Stadt",5,"Bestand Mietverträge über 20 Jahre",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",13.29,13.17,13.41,11.32,11.18,11.49,12.92,12.79,13.04,14.79,14.54,15,9000,5611,304
2024,"2024.04",1,"Ganze Stadt",5,"Bestand Mietverträge über 20 Jahre",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",14.22,14.08,14.36,12.19,12.05,12.37,13.82,13.71,13.97,15.93,15.68,16.06,8812,5671,305
2022,"2022.04",1,"Ganze Stadt",5,"Bestand Mietverträge über 20 Jahre",2,"2 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",20.67,19.86,21.48,16.77,15.86,17.71,20.19,18.9,21.47,23.88,22.97,25,3601,668,127
2024,"2024.04",1,"Ganze Stadt",5,"Bestand Mietverträge über 20 Jahre",2,"2 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",21.31,20.55,22.06,17.63,16.89,18.2,20.26,19.4,21.2,24.32,23.57,25.54,3373,664,168
2022,"2022.04",1,"Ganze Stadt",5,"Bestand Mietverträge über 20 Jahre",3,"3 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",17.93,17.24,18.62,14.26,13.67,15.08,17.19,16.63,18.06,20.11,19.52,21.19,6856,1234,178
2024,"2024.04",1,"Ganze Stadt",5,"Bestand Mietverträge über 20 Jahre",3,"3 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",18.43,17.88,18.98,15.34,14.96,16.11,18.05,17.73,18.67,21.39,20.31,22.1,6413,1174,238
2022,"2022.04",1,"Ganze Stadt",5,"Bestand Mietverträge über 20 Jahre",4,"4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",17.5,16.82,18.19,13.88,13.39,14.67,16.7,16.24,17.3,19.61,18.64,20.48,4327,706,179
2024,"2024.04",1,"Ganze Stadt",5,"Bestand Mietverträge über 20 Jahre",4,"4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",18.16,17.65,18.67,15.04,14.76,15.66,17.28,16.94,17.86,20.57,19.87,21.43,4052,680,238
2022,"2022.04",1,"Ganze Stadt",5,"Bestand Mietverträge über 20 Jahre",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",18.47,18.07,18.88,14.7,14.21,15.17,17.65,17.19,18.1,21.27,20.3,21.92,14784,2608,484
2024,"2024.04",1,"Ganze Stadt",5,"Bestand Mietverträge über 20 Jahre",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",19.05,18.7,19.4,15.8,15.34,16.18,18.39,18.02,18.77,22.07,21.47,22.69,13838,2518,644
2022,"2022.04",1,"Ganze Stadt",0,"Ganze Stadt",2,"2 Zimmer",1,"Gemeinnützig",1,"Wohnung",2,"brutto",1055,1046,1063,829,819,834,1000,986,1013,1212,1200,1225,11106,7184,492
2024,"2024.04",1,"Ganze Stadt",0,"Ganze Stadt",2,"2 Zimmer",1,"Gemeinnützig",1,"Wohnung",2,"brutto",1134,1124,1143,907,897,916,1087,1077,1102,1288,1274,1305,11437,7442,463
2022,"2022.04",1,"Ganze Stadt",0,"Ganze Stadt",3,"3 Zimmer",1,"Gemeinnützig",1,"Wohnung",2,"brutto",1181,1172,1190,919,913,927,1101,1093,1113,1369,1359,1380,22955,14636,597
2024,"2024.04",1,"Ganze Stadt",0,"Ganze Stadt",3,"3 Zimmer",1,"Gemeinnützig",1,"Wohnung",2,"brutto",1268,1262,1275,1015,1007,1022,1196,1188,1207,1465,1452,1482,23071,15117,620
2022,"2022.04",1,"Ganze Stadt",0,"Ganze Stadt",4,"4 Zimmer",1,"Gemeinnützig",1,"Wohnung",2,"brutto",1517,1509,1526,1208,1191,1227,1469,1450,1483,1777,1763,1795,14925,9288,606
2024,"2024.04",1,"Ganze Stadt",0,"Ganze Stadt",4,"4 Zimmer",1,"Gemeinnützig",1,"Wohnung",2,"brutto",1636,1625,1648,1327,1311,1341,1601,1581,1617,1870,1862,1890,14957,9495,581
2022,"2022.04",1,"Ganze Stadt",0,"Ganze Stadt",2,"2 Zimmer",2,"Nicht gemeinnützig",1,"Wohnung",2,"brutto",1749,1730,1768,1378,1360,1400,1639,1602,1658,2020,1980,2060,35586,6361,1250
2024,"2024.04",1,"Ganze Stadt",0,"Ganze Stadt",2,"2 Zimmer",2,"Nicht gemeinnützig",1,"Wohnung",2,"brutto",1875,1861,1890,1483,1460,1495,1753,1740,1775,2180,2163,2209,35728,7659,1825
2022,"2022.04",1,"Ganze Stadt",0,"Ganze Stadt",3,"3 Zimmer",2,"Nicht gemeinnützig",1,"Wohnung",2,"brutto",2062,2039,2085,1585,1560,1610,1920,1890,1950,2418,2370,2470,51225,8720,1311
2024,"2024.04",1,"Ganze Stadt",0,"Ganze Stadt",3,"3 Zimmer",2,"Nicht gemeinnützig",1,"Wohnung",2,"brutto",2221,2202,2239,1692,1670,1712,2085,2055,2110,2618,2590,2661,50539,9673,1881
2022,"2022.04",1,"Ganze Stadt",0,"Ganze Stadt",4,"4 Zimmer",2,"Nicht gemeinnützig",1,"Wohnung",2,"brutto",2568,2536,2601,1920,1887,1956,2400,2367,2467,3008,2950,3100,25972,4563,1107
2024,"2024.04",1,"Ganze Stadt",0,"Ganze Stadt",4,"4 Zimmer",2,"Nicht gemeinnützig",1,"Wohnung",2,"brutto",2727,2699,2756,2042,2007,2077,2585,2530,2610,3250,3200,3298,25502,4969,1564
2022,"2022.04",1,"Ganze Stadt",1,"Neubau bis 2 Jahre",2,"2 Zimmer",1,"Gemeinnützig",1,"Wohnung",2,"brutto",1343,1304,1382,1133,1092,1180,1255,1214,1310,1473,1377,1563,420,280,20
2024,"2024.04",1,"Ganze Stadt",1,"Neubau bis 2 Jahre",2,"2 Zimmer",1,"Gemeinnützig",1,"Wohnung",2,"brutto",1343,1301,1385,1160,1143,1193,1268,1202,1298,1510,1321,1558,372,159,13
2022,"2022.04",1,"Ganze Stadt",1,"Neubau bis 2 Jahre",3,"3 Zimmer",1,"Gemeinnützig",1,"Wohnung",2,"brutto",1545,1488,1602,1364,1298,1448,1502,1495,1614,1640,1616,1690,607,360,12
2024,"2024.04",1,"Ganze Stadt",1,"Neubau bis 2 Jahre",3,"3 Zimmer",1,"Gemeinnützig",1,"Wohnung",2,"brutto",1636,1598,1674,1453,1432,1510,1565,1548,1615,1805,1680,1911,446,234,15
2022,"2022.04",1,"Ganze Stadt",1,"Neubau bis 2 Jahre",4,"4 Zimmer",1,"Gemeinnützig",1,"Wohnung",2,"brutto",1808,1741,1874,1514,1410,1627,1738,1685,1777,1938,1892,1984,532,304,12
2024,"2024.04",1,"Ganze Stadt",1,"Neubau bis 2 Jahre",4,"4 Zimmer",1,"Gemeinnützig",1,"Wohnung",2,"brutto",1922,1886,1958,1652,1614,1656,1893,1837,1906,2105,2013,2137,372,234,4
2022,"2022.04",1,"Ganze Stadt",1,"Neubau bis 2 Jahre",2,"2 Zimmer",2,"Nicht gemeinnützig",1,"Wohnung",2,"brutto",2272,2176,2367,2014,1950,2168,2233,2167,2417,2481,2294,2680,1078,208,36
2024,"2024.04",1,"Ganze Stadt",1,"Neubau bis 2 Jahre",2,"2 Zimmer",2,"Nicht gemeinnützig",1,"Wohnung",2,"brutto",2569,2460,2678,2270,2175,2360,2565,2431,2679,2877,2767,2993,1123,193,39
2022,"2022.04",1,"Ganze Stadt",1,"Neubau bis 2 Jahre",3,"3 Zimmer",2,"Nicht gemeinnützig",1,"Wohnung",2,"brutto",3078,2873,3283,2750,2389,2979,3060,2862,3260,3440,3250,3714,1055,133,26
2024,"2024.04",1,"Ganze Stadt",1,"Neubau bis 2 Jahre",3,"3 Zimmer",2,"Nicht gemeinnützig",1,"Wohnung",2,"brutto",3095,2962,3228,2850,2670,2900,3050,2908,3218,3351,3219,3597,1248,257,44
2022,"2022.04",1,"Ganze Stadt",1,"Neubau bis 2 Jahre",4,"4 Zimmer",2,"Nicht gemeinnützig",1,"Wohnung",2,"brutto",3682,3552,3811,3374,3160,3571,3671,3496,3801,3845,3764,3978,617,144,21
2024,"2024.04",1,"Ganze Stadt",1,"Neubau bis 2 Jahre",4,"4 Zimmer",2,"Nicht gemeinnützig",1,"Wohnung",2,"brutto",3822,3633,4010,3644,2949,3771,3775,3702,3864,4062,3813,4810,508,62,26
2022,"2022.04",1,"Ganze Stadt",2,"Neubezug bis 2 Jahre",2,"2 Zimmer",1,"Gemeinnützig",1,"Wohnung",2,"brutto",1058,1038,1079,808,793,835,980,954,1026,1220,1191,1271,1924,1179,104
2024,"2024.04",1,"Ganze Stadt",2,"Neubezug bis 2 Jahre",2,"2 Zimmer",1,"Gemeinnützig",1,"Wohnung",2,"brutto",1130,1110,1149,871,849,900,1045,1017,1101,1273,1258,1323,1976,1262,83
2022,"2022.04",1,"Ganze Stadt",2,"Neubezug bis 2 Jahre",3,"3 Zimmer",1,"Gemeinnützig",1,"Wohnung",2,"brutto",1173,1140,1205,884,868,908,1069,1054,1103,1363,1332,1400,3520,2211,74
2024,"2024.04",1,"Ganze Stadt",2,"Neubezug bis 2 Jahre",3,"3 Zimmer",1,"Gemeinnützig",1,"Wohnung",2,"brutto",1249,1231,1268,960,942,978,1132,1111,1160,1485,1444,1528,3779,2516,94
2022,"2022.04",1,"Ganze Stadt",2,"Neubezug bis 2 Jahre",4,"4 Zimmer",1,"Gemeinnützig",1,"Wohnung",2,"brutto",1505,1481,1529,1136,1111,1180,1401,1379,1433,1788,1720,1874,1567,944,47
2024,"2024.04",1,"Ganze Stadt",2,"Neubezug bis 2 Jahre",4,"4 Zimmer",1,"Gemeinnützig",1,"Wohnung",2,"brutto",1634,1598,1670,1289,1251,1329,1532,1485,1635,1890,1814,2035,1665,1027,66
2022,"2022.04",1,"Ganze Stadt",2,"Neubezug bis 2 Jahre",2,"2 Zimmer",2,"Nicht gemeinnützig",1,"Wohnung",2,"brutto",1900,1867,1934,1550,1530,1590,1785,1728,1838,2210,2133,2299,11258,1902,384
2024,"2024.04",1,"Ganze Stadt",2,"Neubezug bis 2 Jahre",2,"2 Zimmer",2,"Nicht gemeinnützig",1,"Wohnung",2,"brutto",2008,1980,2037,1590,1555,1635,1910,1847,1953,2304,2246,2367,10824,2303,571
2022,"2022.04",1,"Ganze Stadt",2,"Neubezug bis 2 Jahre",3,"3 Zimmer",2,"Nicht gemeinnützig",1,"Wohnung",2,"brutto",2243,2193,2293,1767,1706,1802,2135,2063,2192,2618,2515,2690,13397,2114,360
2024,"2024.04",1,"Ganze Stadt",2,"Neubezug bis 2 Jahre",3,"3 Zimmer",2,"Nicht gemeinnützig",1,"Wohnung",2,"brutto",2421,2383,2459,1930,1841,1980,2295,2235,2354,2767,2690,2870,12682,2368,481
2022,"2022.04",1,"Ganze Stadt",2,"Neubezug bis 2 Jahre",4,"4 Zimmer",2,"Nicht gemeinnützig",1,"Wohnung",2,"brutto",2818,2737,2898,2143,2035,2210,2660,2540,2800,3327,3230,3461,5418,916,251
2024,"2024.04",1,"Ganze Stadt",2,"Neubezug bis 2 Jahre",4,"4 Zimmer",2,"Nicht gemeinnützig",1,"Wohnung",2,"brutto",2994,2916,3072,2300,2253,2375,2811,2756,2948,3480,3395,3645,5142,952,358
2022,"2022.04",1,"Ganze Stadt",3,"Bestand Mietverträge 3-10 Jahre",2,"2 Zimmer",1,"Gemeinnützig",1,"Wohnung",2,"brutto",1092,1076,1107,855,842,871,1029,1018,1047,1264,1242,1290,4894,3135,208
