StichtagDatJahr,StichtagDatMonat,RaumeinheitSort,RaumeinheitLang,GliederungSort,GliederungLang,ZimmerSort,ZimmerLang,GemeinnuetzigSort,GemeinnuetzigLang,EinheitSort,EinheitLang,PreisartSort,PreisartLang,mean,meanl,meanu,qu25,qu25l,qu25u,qu50,qu50l,qu50u,qu75,qu75l,qu75u,Domain,Sample1,Sample2
2022,2022.04,4,Stadtquartiere,61,Unterstrass,9,"2 , 3  und 4 Zimmer",1,Gemeinnützig,2,Quadratmeter,2,brutto,16.58,16.27,16.88,14.79,14.63,15.1,15.87,15.66,16.24,17.2,17.17,17.7,3299,1808,55
2024,2024.04,4,Stadtquartiere,61,Unterstrass,9,"2 , 3  und 4 Zimmer",1,Gemeinnützig,2,Quadratmeter,2,brutto,17.7,17.48,17.91,15.85,15.68,15.97,17.33,17.16,17.66,18.97,18.45,19.56,3446,2019,70
2022,2022.04,4,Stadtquartiere,61,Unterstrass,2,2 Zimmer,2,Nicht gemeinnützig,2,Quadratmeter,2,brutto,29.28,27.75,30.81,25.94,21.77,27.62,29.5,28.38,31.24,32.84,31.86,36.36,1710,278,41
2024,2024.04,4,Stadtquartiere,61,Unterstrass,2,2 Zimmer,2,Nicht gemeinnützig,2,Quadratmeter,2,brutto,32.16,31.03,33.28,25.87,23.96,28.29,32.49,30.85,33.75,37.56,36.65,40.54,1675,318,61
2022,2022.04,4,Stadtquartiere,61,Unterstrass,3,3 Zimmer,2,Nicht gemeinnützig,2,Quadratmeter,2,brutto,27.7,25.96,29.44,21.97,19.95,23.57,27.32,24.44,30.67,33.09,30.87,36.93,2508,379,45
2024,2024.04,4,Stadtquartiere,61,Unterstrass,3,3 Zimmer,2,Nicht gemeinnützig,2,Quadratmeter,2,brutto,29.18,27.74,30.61,23.31,20.75,25.39,29.0,27.62,31.37,33.92,32.79,36.54,2432,387,65
2022,2022.04,4,Stadtquartiere,61,Unterstrass,4,4 Zimmer,2,Nicht gemeinnützig,2,Quadratmeter,2,brutto,26.41,25.34,27.48,21.41,19.71,23.45,25.98,24.76,27.55,30.36,28.96,33.4,1465,263,54
2024,2024.04,4,Stadtquartiere,61,Unterstrass,4,4 Zimmer,2,Nicht gemeinnützig,2,Quadratmeter,2,brutto,27.72,26.59,28.85,22.37,21.32,24.55,26.75,26.12,28.81,33.45,31.44,34.64,1422,270,78
2022,2022.04,4,Stadtquartiere,61,Unterstrass,9,"2 , 3  und 4 Zimmer",2,Nicht gemeinnützig,2,Quadratmeter,2,brutto,27.84,26.9,28.78,22.61,21.43,23.99,27.72,26.42,28.57,32.71,31.79,34.46,5683,920,140
2024,2024.04,4,Stadtquartiere,61,Unterstrass,9,"2 , 3  und 4 Zimmer",2,Nicht gemeinnützig,2,Quadratmeter,2,brutto,29.7,28.93,30.48,23.67,22.51,25.29,29.94,28.3,30.87,34.85,33.82,36.03,5529,975,204
2022,2022.04,4,Stadtquartiere,63,Oberstrass,2,2 Zimmer,1,Gemeinnützig,2,Quadratmeter,2,brutto,19.96,19.56,20.37,16.55,16.48,16.7,17.77,17.71,17.98,19.37,18.98,19.76,59,38,19
2024,2024.04,4,Stadtquartiere,63,Oberstrass,2,2 Zimmer,1,Gemeinnützig,2,Quadratmeter,2,brutto,21.3,20.85,21.75,17.43,17.41,17.48,18.93,18.84,19.28,21.98,21.57,22.36,60,38,19
2022,2022.04,4,Stadtquartiere,63,Oberstrass,3,3 Zimmer,1,Gemeinnützig,2,Quadratmeter,2,brutto,17.44,17.03,17.85,14.14,14.13,14.2,16.12,16.02,16.36,18.37,18.1,18.85,234,185,20
2024,2024.04,4,Stadtquartiere,63,Oberstrass,3,3 Zimmer,1,Gemeinnützig,2,Quadratmeter,2,brutto,18.21,17.79,18.63,14.55,14.48,14.57,16.96,16.72,17.4,19.7,19.22,19.93,235,187,20
2022,2022.04,4,Stadtquartiere,63,Oberstrass,4,4 Zimmer,1,Gemeinnützig,2,Quadratmeter,2,brutto,16.56,16.43,16.69,14.54,14.47,14.69,16.14,16.03,16.25,18.08,17.85,18.39,179,153,17
2024,2024.04,4,Stadtquartiere,63,Oberstrass,4,4 Zimmer,1,Gemeinnützig,2,Quadratmeter,2,brutto,17.91,17.75,18.07,15.82,15.75,15.89,17.15,16.99,17.3,18.79,18.65,19.25,183,159,19
2022,2022.04,4,Stadtquartiere,63,Oberstrass,9,"2 , 3  und 4 Zimmer",1,Gemeinnützig,2,Quadratmeter,2,brutto,17.44,17.22,17.65,14.43,14.36,14.47,16.39,16.35,16.45,18.48,18.27,18.64,472,376,56
2024,2024.04,4,Stadtquartiere,63,Oberstrass,9,"2 , 3  und 4 Zimmer",1,Gemeinnützig,2,Quadratmeter,2,brutto,18.48,18.26,18.7,15.29,15.25,15.37,17.46,17.41,17.53,19.72,19.56,19.93,478,384,58
2022,2022.04,4,Stadtquartiere,63,Oberstrass,2,2 Zimmer,2,Nicht gemeinnützig,2,Quadratmeter,2,brutto,32.88,30.48,35.27,27.58,26.09,28.7,30.89,28.46,33.86,37.98,33.75,41.35,868,71,35
2024,2024.04,4,Stadtquartiere,63,Oberstrass,2,2 Zimmer,2,Nicht gemeinnützig,2,Quadratmeter,2,brutto,33.63,31.78,35.49,26.32,22.83,28.44,32.29,30.82,33.68,39.63,35.84,40.97,869,117,59
2022,2022.04,4,Stadtquartiere,63,Oberstrass,3,3 Zimmer,2,Nicht gemeinnützig,2,Quadratmeter,2,brutto,30.32,28.58,32.05,25.51,22.45,26.8,30.44,27.96,32.0,35.73,32.12,39.33,966,64,44
2024,2024.04,4,Stadtquartiere,63,Oberstrass,3,3 Zimmer,2,Nicht gemeinnützig,2,Quadratmeter,2,brutto,33.12,31.08,35.16,25.96,21.97,30.87,32.54,31.19,35.16,39.9,36.83,44.9,937,79,56
2022,2022.04,4,Stadtquartiere,63,Oberstrass,4,4 Zimmer,2,Nicht gemeinnützig,2,Quadratmeter,2,brutto,27.3,24.91,29.69,21.03,18.22,23.15,26.18,23.16,30.94,34.79,30.94,37.61,888,48,43
2024,2024.04,4,Stadtquartiere,63,Oberstrass,4,4 Zimmer,2,Nicht gemeinnützig,2,Quadratmeter,2,brutto,28.9,27.36,30.43,22.16,21.42,24.32,29.23,25.59,32.35,35.28,32.84,36.96,868,54,60
2022,2022.04,4,Stadtquartiere,63,Oberstrass,9,"2 , 3  und 4 Zimmer",2,Nicht gemeinnützig,2,Quadratmeter,2,brutto,30.15,28.9,31.41,23.97,22.58,25.78,30.04,28.07,31.17,35.81,33.74,37.76,2722,183,122
2024,2024.04,4,Stadtquartiere,63,Oberstrass,9,"2 , 3  und 4 Zimmer",2,Nicht gemeinnützig,2,Quadratmeter,2,brutto,31.91,30.85,32.97,24.08,22.18,25.75,31.87,30.85,32.62,37.78,36.21,39.4,2674,250,175
2022,2022.04,4,Stadtquartiere,71,Fluntern,2,2 Zimmer,1,Gemeinnützig,2,Quadratmeter,2,brutto,19.66,19.45,19.86,17.63,17.58,17.85,19.13,18.81,19.51,20.54,20.28,20.81,48,43,0
2024,2024.04,4,Stadtquartiere,71,Fluntern,2,2 Zimmer,1,Gemeinnützig,2,Quadratmeter,2,brutto,22.04,21.51,22.57,18.01,17.92,18.02,19.28,19.06,19.48,22.63,21.37,22.76,53,48,0
2022,2022.04,4,Stadtquartiere,71,Fluntern,3,3 Zimmer,1,Gemeinnützig,2,Quadratmeter,2,brutto,19.27,18.5,20.03,16.33,16.3,16.33,17.96,17.97,18.01,22.5,20.6,25.34,75,61,4
2024,2024.04,4,Stadtquartiere,71,Fluntern,3,3 Zimmer,1,Gemeinnützig,2,Quadratmeter,2,brutto,20.66,20.04,21.28,16.61,16.42,16.8,17.86,17.73,18.03,19.85,18.81,20.62,81,69,0
2022,2022.04,4,Stadtquartiere,71,Fluntern,4,4 Zimmer,1,Gemeinnützig,2,Quadratmeter,2,brutto,14.91,14.71,15.11,14.6,14.24,14.81,15.23,15.21,15.42,15.74,15.64,15.82,51,42,0
2024,2024.04,4,Stadtquartiere,71,Fluntern,4,4 Zimmer,1,Gemeinnützig,2,Quadratmeter,2,brutto,18.28,17.51,19.05,15.6,15.22,15.64,16.18,16.03,16.53,17.55,17.24,17.83,51,42,0
2022,2022.04,4,Stadtquartiere,71,Fluntern,9,"2 , 3  und 4 Zimmer",1,Gemeinnützig,2,Quadratmeter,2,brutto,18.2,17.85,18.55,15.72,15.69,15.77,17.32,17.27,17.57,19.63,19.51,20.05,174,146,4
2024,2024.04,4,Stadtquartiere,71,Fluntern,9,"2 , 3  und 4 Zimmer",1,Gemeinnützig,2,Quadratmeter,2,brutto,20.39,20.0,20.78,16.54,16.37,16.71,17.95,17.84,18.02,19.9,19.54,20.16,185,159,0
2022,2022.04,4,Stadtquartiere,71,Fluntern,2,2 Zimmer,2,Nicht gemeinnützig,2,Quadratmeter,2,brutto,33.53,31.33,35.73,26.2,23.97,30.5,34.08,30.42,36.04,40.17,35.99,43.84,520,65,38
2024,2024.04,4,Stadtquartiere,71,Fluntern,2,2 Zimmer,2,Nicht gemeinnützig,2,Quadratmeter,2,brutto,36.74,34.56,38.91,29.6,26.39,31.57,33.7,31.81,36.09,46.58,38.29,48.57,507,60,49
2022,2022.04,4,Stadtquartiere,71,Fluntern,3,3 Zimmer,2,Nicht gemeinnützig,2,Quadratmeter,2,brutto,33.86,31.86,35.85,28.74,27.6,31.16,34.03,31.38,35.6,37.53,35.66,40.92,695,121,41
2024,2024.04,4,Stadtquartiere,71,Fluntern,3,3 Zimmer,2,Nicht gemeinnützig,2,Quadratmeter,2,brutto,33.78,32.13,35.43,27.16,24.88,29.66,33.06,31.91,36.19,38.57,37.64,40.66,667,134,60
2022,2022.04,4,Stadtquartiere,71,Fluntern,4,4 Zimmer,2,Nicht gemeinnützig,2,Quadratmeter,2,brutto,27.84,25.68,29.99,22.02,20.43,25.71,28.42,25.72,32.11,33.35,32.11,34.74,693,101,37
2024,2024.04,4,Stadtquartiere,71,Fluntern,4,4 Zimmer,2,Nicht gemeinnützig,2,Quadratmeter,2,brutto,30.17,28.88,31.45,23.75,22.94,25.9,28.69,26.7,31.41,35.26,33.6,36.48,663,108,55
2022,2022.04,4,Stadtquartiere,71,Fluntern,9,"2 , 3  und 4 Zimmer",2,Nicht gemeinnützig,2,Quadratmeter,2,brutto,31.58,30.35,32.81,25.79,23.13,27.3,32.0,30.18,33.52,36.19,35.59,38.15,1908,287,116
2024,2024.04,4,Stadtquartiere,71,Fluntern,9,"2 , 3  und 4 Zimmer",2,Nicht gemeinnützig,2,Quadratmeter,2,brutto,33.29,32.32,34.25,25.91,25.0,27.45,32.18,31.25,33.16,38.09,36.79,39.53,1837,302,164
2022,2022.04,4,Stadtquartiere,72,Hottingen,2,2 Zimmer,1,Gemeinnützig,2,Quadratmeter,2,brutto,25.14,24.82,25.45,23.11,22.78,23.92,25.3,25.2,25.45,27.45,27.11,28.19,122,94,18
2024,2024.04,4,Stadtquartiere,72,Hottingen,2,2 Zimmer,1,Gemeinnützig,2,Quadratmeter,2,brutto,27.27,26.82,27.72,24.31,24.23,24.71,26.41,26.17,26.63,29.77,29.13,30.16,125,95,20
2022,2022.04,4,Stadtquartiere,72,Hottingen,3,3 Zimmer,1,Gemeinnützig,2,Quadratmeter,2,brutto,22.09,21.8,22.38,19.9,19.68,20.33,23.08,22.8,23.23,24.55,24.36,24.83,132,91,31
2024,2024.04,4,Stadtquartiere,72,Hottingen,3,3 Zimmer,1,Gemeinnützig,2,Quadratmeter,2,brutto,25.75,25.32,26.18,23.19,23.13,23.45,25.11,25.02,25.28,27.05,26.77,27.14,133,96,27
2022,2022.04,4,Stadtquartiere,72,Hottingen,4,4 Zimmer,1,Gemeinnützig,2,Quadratmeter,2,brutto,19.74,19.46,20.02,16.33,15.67,16.8,19.24,19.12,19.5,22.33,22.21,22.54,123,91,29
2024,2024.04,4,Stadtquartiere,72,Hottingen,4,4 Zimmer,1,Gemeinnützig,2,Quadratmeter,2,brutto,21.94,21.37,22.5,18.43,18.29,18.93,21.74,21.34,22.11,24.73,24.16,26.26,121,88,20
2022,2022.04,4,Stadtquartiere,72,Hottingen,9,"2 , 3  und 4 Zimmer",1,Gemeinnützig,2,Quadratmeter,2,brutto,22.31,22.14,22.48,19.05,18.95,19.13,22.87,22.68,23.11,25.49,25.36,25.69,377,276,78
2024,2024.04,4,Stadtquartiere,72,Hottingen,9,"2 , 3  und 4 Zimmer",1,Gemeinnützig,2,Quadratmeter,2,brutto,25.04,24.76,25.31,21.9,21.6,22.12,24.91,24.71,25.11,27.41,27.12,27.66,379,279,67
2022,2022.04,4,Stadtquartiere,72,Hottingen,2,2 Zimmer,2,Nicht gemeinnützig,2,Quadratmeter,2,brutto,31.67,29.78,33.56,25.7,21.57,29.53,31.24,29.53,33.79,36.68,33.82,40.17,865,89,40
2024,2024.04,4,Stadtquartiere,72,Hottingen,2,2 Zimmer,2,Nicht gemeinnützig,2,Quadratmeter,2,brutto,36.65,35.18,38.11,29.94,28.39,31.5,35.51,33.04,39.09,43.68,40.46,48.96,864,108,52
2022,2022.04,4,Stadtquartiere,72,Hottingen,3,3 Zimmer,2,Nicht gemeinnützig,2,Quadratmeter,2,brutto,31.27,28.4,34.14,24.26,22.84,26.34,31.62,26.76,34.18,36.0,34.15,36.77,1169,108,45
2024,2024.04,4,Stadtquartiere,72,Hottingen,3,3 Zimmer,2,Nicht gemeinnützig,2,Quadratmeter,2,brutto,32.78,31.41,34.15,27.55,26.44,30.0,32.63,30.65,34.46,38.39,35.15,40.51,1160,111,60
2022,2022.04,4,Stadtquartiere,72,Hottingen,4,4 Zimmer,2,Nicht gemeinnützig,2,Quadratmeter,2,brutto,28.77,26.5,31.04,22.71,18.82,26.22,28.46,26.31,31.84,33.73,30.87,35.51,971,56,42
2024,2024.04,4,Stadtquartiere,72,Hottingen,4,4 Zimmer,2,Nicht gemeinnützig,2,Quadratmeter,2,brutto,31.46,28.66,34.27,23.64,22.55,25.67,30.75,26.73,33.18,35.91,33.22,36.63,936,61,52
2022,2022.04,4,Stadtquartiere,72,Hottingen,9,"2 , 3  und 4 Zimmer",2,Nicht gemeinnützig,2,Quadratmeter,2,brutto,30.58,29.13,32.03,24.27,22.7,26.19,30.68,28.38,31.85,35.29,33.87,36.62,3005,253,127
2024,2024.04,4,Stadtquartiere,72,Hottingen,9,"2 , 3  und 4 Zimmer",2,Nicht gemeinnützig,2,Quadratmeter,2,brutto,33.49,32.36,34.61,27.24,25.6,28.53,32.96,31.43,33.8,38.66,36.37,39.37,2960,280,164
2022,2022.04,4,Stadtquartiere,73,Hirslanden,2,2 Zimmer,1,Gemeinnützig,2,Quadratmeter,2,brutto,18.89,18.42,19.37,17.14,15.47,17.84,19.13,17.63,19.97,21.01,19.45,21.95,78,31,10
2024,2024.04,4,Stadtquartiere,73,Hirslanden,2,2 Zimmer,1,Gemeinnützig,2,Quadratmeter,2,brutto,20.28,19.51,21.04,16.52,16.29,18.95,19.71,18.96,20.82,22.84,21.96,26.41,81,29,11
2022,2022.04,4,Stadtquartiere,73,Hirslanden,3,3 Zimmer,1,Gemeinnützig,2,Quadratmeter,2,brutto,16.32,15.86,16.77,14.4,13.75,14.67,15.3,14.66,16.71,18.63,16.7,19.2,221,79,12
2024,2024.04,4,Stadtquartiere,73,Hirslanden,3,3 Zimmer,1,Gemeinnützig,2,Quadratmeter,2,brutto,17.31,17.08,17.54,14.53,14.11,15.39,15.45,14.62,16.58,19.33,18.89,20.0,235,86,11
2022,2022.04,4,Stadtquartiere,73,Hirslanden,4,4 Zimmer,1,Gemeinnützig,2,Quadratmeter,2,brutto,14.32,13.87,14.77,12.17,11.83,12.57,12.73,12.53,14.6,16.38,16.39,16.67,89,33,15
2024,2024.04,4,Stadtquartiere,73,Hirslanden,4,4 Zimmer,1,Gemeinnützig,2,Quadratmeter,2,brutto,15.47,15.31,15.62,13.13,12.77,13.52,13.9,13.47,14.36,16.45,16.21,17.41,100,43,12
2022,2022.04,4,Stadtquartiere,73,Hirslanden,9,"2 , 3  und 4 Zimmer",1,Gemeinnützig,2,Quadratmeter,2,brutto,16.37,16.07,16.66,13.76,13.59,14.67,15.41,14.77,16.68,19.13,17.69,19.44,388,143,37
2024,2024.04,4,Stadtquartiere,73,Hirslanden,9,"2 , 3  und 4 Zimmer",1,Gemeinnützig,2,Quadratmeter,2,brutto,17.45,17.24,17.65,14.17,14.11,14.62,15.54,14.99,16.54,19.99,19.5,20.65,416,158,34
2022,2022.04,4,Stadtquartiere,73,Hirslanden,2,2 Zimmer,2,Nicht gemeinnützig,2,Quadratmeter,2,brutto,31.98,30.19,33.78,25.73,22.81,28.76,31.41,28.82,33.6,38.45,33.73,43.76,588,84,35
2024,2024.04,4,Stadtquartiere,73,Hirslanden,2,2 Zimmer,2,Nicht gemeinnützig,2,Quadratmeter,2,brutto,35.46,33.66,37.25,29.03,24.93,32.87,36.88,33.82,38.46,42.48,39.01,44.46,642,129,47
2022,2022.04,4,Stadtquartiere,73,Hirslanden,3,3 Zimmer,2,Nicht gemeinnützig,2,Quadratmeter,2,brutto,27.07,25.56,28.59,22.52,19.73,25.95,27.9,26.44,29.42,30.73,29.55,35.71,1043,115,42
2024,2024.04,4,Stadtquartiere,73,Hirslanden,3,3 Zimmer,2,Nicht gemeinnützig,2,Quadratmeter,2,brutto,29.6,28.05,31.15,22.98,19.97,27.27,30.63,28.86,31.97,35.57,33.25,37.03,1062,127,62
2022,2022.04,4,Stadtquartiere,73,Hirslanden,4,4 Zimmer,2,Nicht gemeinnützig,2,Quadratmeter,2,brutto,24.81,22.51,27.12,19.31,16.04,24.27,26.32,20.71,28.62,29.56,27.63,32.03,674,46,30
2024,2024.04,4,Stadtquartiere,73,Hirslanden,4,4 Zimmer,2,Nicht gemeinnützig,2,Quadratmeter,2,brutto,26.25,24.81,27.68,21.36,18.39,23.72,25.83,25.05,29.11,32.12,29.28,33.04,647,39,57
2022,2022.04,4,Stadtquartiere,73,Hirslanden,9,"2 , 3  und 4 Zimmer",2,Nicht gemeinnützig,2,Quadratmeter,2,brutto,27.66,26.6,28.73,22.21,20.69,24.38,28.22,26.7,29.23,32.59,30.44,35.37,2305,245,107
2024,2024.04,4,Stadtquartiere,73,Hirslanden,9,"2 , 3  und 4 Zimmer",2,Nicht gemeinnützig,2,Quadratmeter,2,brutto,30.28,29.34,31.23,23.69,22.28,25.27,30.59,29.3,31.68,36.62,35.07,37.69,2351,295,166
2022,2022.04,4,Stadtquartiere,74,Witikon,2,2 Zimmer,1,Gemeinnützig,2,Quadratmeter,2,brutto,19.39,18.7,20.08,15.79,15.55,16.21,20.2,19.04,21.47,22.93,22.64,24.44,54,22,20
2024,2024.04,4,Stadtquartiere,74,Witikon,2,2 Zimmer,1,Gemeinnützig,2,Quadratmeter,2,brutto,22.3,19.38,25.23,11.82,16.36,22.79,22.75,12.45,25.76,24.64,22.08,26.92,99,24,5
2022,2022.04,4,Stadtquartiere,74,Witikon,3,3 Zimmer,1,Gemeinnützig,2,Quadratmeter,2,brutto,16.51,16.32,16.7,13.31,12.89,13.55,15.68,15.26,15.97,18.84,18.49,19.02,88,61,20
2024,2024.04,4,Stadtquartiere,74,Witikon,3,3 Zimmer,1,Gemeinnützig,2,Quadratmeter,2,brutto,17.61,16.89,18.33,13.23,13.17,13.32,15.41,14.45,18.71,21.94,20.29,22.31,103,55,17
2022,2022.04,4,Stadtquartiere,74,Witikon,4,4 Zimmer,1,Gemeinnützig,2,Quadratmeter,2,brutto,15.67,15.4,15.94,13.52,13.33,13.97,14.44,14.05,15.4,16.9,16.47,17.18,158,69,20
2024,2024.04,4,Stadtquartiere,74,Witikon,4,4 Zimmer,1,Gemeinnützig,2,Quadratmeter,2,brutto,15.95,15.51,16.39,13.44,13.33,13.95,14.41,13.88,15.68,16.12,15.82,17.27,160,65,17
2022,2022.04,4,Stadtquartiere,74,Witikon,9,"2 , 3  und 4 Zimmer",1,Gemeinnützig,2,Quadratmeter,2,brutto,16.59,16.39,16.78,13.53,13.28,13.85,15.4,14.82,15.95,19.2,18.66,19.57,300,152,60
2024,2024.04,4,Stadtquartiere,74,Witikon,9,"2 , 3  und 4 Zimmer",1,Gemeinnützig,2,Quadratmeter,2,brutto,18.16,17.31,19.01,13.45,13.29,14.18,16.19,15.04,19.1,22.46,21.46,23.27,362,144,39
2022,2022.04,4,Stadtquartiere,74,Witikon,2,2 Zimmer,2,Nicht gemeinnützig,2,Quadratmeter,2,brutto,26.32,24.79,27.84,20.54,18.0,24.33,26.04,24.78,28.6,32.66,29.72,34.52,678,156,33
2024,2024.04,4,Stadtquartiere,74,Witikon,2,2 Zimmer,2,Nicht gemeinnützig,2,Quadratmeter,2,brutto,29.74,28.46,31.01,25.12,24.72,26.52,27.36,26.78,29.37,32.86,30.93,36.33,700,170,44
2022,2022.04,4,Stadtquartiere,74,Witikon,3,3 Zimmer,2,Nicht gemeinnützig,2,Quadratmeter,2,brutto,23.15,22.26,24.05,20.12,19.36,21.97,23.99,22.17,24.92,25.28,25.11,28.23,1422,276,32
2024,2024.04,4,Stadtquartiere,74,Witikon,3,3 Zimmer,2,Nicht gemeinnützig,2,Quadratmeter,2,brutto,26.84,25.97,27.71,22.46,21.18,23.5,26.14,25.35,27.58,29.73,28.54,30.67,1397,319,56
2022,2022.04,4,Stadtquartiere,74,Witikon,4,4 Zimmer,2,Nicht gemeinnützig,2,Quadratmeter,2,brutto,25.07,23.51,26.64,21.56,20.17,22.43,23.67,22.64,24.91,26.55,25.18,32.49,1003,171,29
2024,2024.04,4,Stadtquartiere,74,Witikon,4,4 Zimmer,2,Nicht gemeinnützig,2,Quadratmeter,2,brutto,25.54,24.13,26.95,20.56,18.57,22.03,24.59,23.56,26.85,30.07,28.28,32.48,947,215,48
2022,2022.04,4,Stadtquartiere,74,Witikon,9,"2 , 3  und 4 Zimmer",2,Nicht gemeinnützig,2,Quadratmeter,2,brutto,24.46,23.73,25.2,20.29,19.47,21.82,24.0,23.42,24.94,27.1,25.36,29.12,3103,603,94
2024,2024.04,4,Stadtquartiere,74,Witikon,9,"2 , 3  und 4 Zimmer",2,Nicht gemeinnützig,2,Quadratmeter,2,brutto,27.1,26.44,27.77,22.24,21.69,23.18,26.56,25.96,27.08,30.33,29.61,31.62,3044,704,148
2022,2022.04,4,Stadtquartiere,89,Riesbach (Kreis 8),2,2 Zimmer,1,Gemeinnützig,2,Quadratmeter,2,brutto,20.38,19.93,20.83,15.11,15.07,15.74,18.47,17.26,18.92,24.1,23.89,25.68,98,88,0
2024,2024.04,4,Stadtquartiere,89,Riesbach (Kreis 8),2,2 Zimmer,1,Gemeinnützig,2,Quadratmeter,2,brutto,22.72,22.36,23.07,16.79,16.74,16.92,20.8,20.63,21.11,27.62,26.6,27.63,93,87,0
2022,2022.04,4,Stadtquartiere,89,Riesbach (Kreis 8),3,3 Zimmer,1,Gemeinnützig,2,Quadratmeter,2,brutto,17.86,17.71,18.01,15.12,15.11,15.2,16.67,16.61,16.71,18.44,18.31,19.35,253,237,0
2024,2024.04,4,Stadtquartiere,89,Riesbach (Kreis 8),3,3 Zimmer,1,Gemeinnützig,2,Quadratmeter,2,brutto,19.37,19.24,19.5,16.13,16.12,16.15,18.27,18.23,18.3,21.11,20.95,21.24,246,215,24
2022,2022.04,4,Stadtquartiere,89,Riesbach (Kreis 8),4,4 Zimmer,1,Gemeinnützig,2,Quadratmeter,2,brutto,16.26,16.14,16.38,13.93,13.9,13.98,15.69,15.51,15.9,16.95,16.93,17.02,244,234,0
2024,2024.04,4,Stadtquartiere,89,Riesbach (Kreis 8),4,4 Zimmer,1,Gemeinnützig,2,Quadratmeter,2,brutto,17.68,17.59,17.76,14.58,14.58,14.72,17.48,17.47,17.52,18.69,18.64,18.75,246,227,14
2022,2022.04,4,Stadtquartiere,89,Riesbach (Kreis 8),9,"2 , 3  und 4 Zimmer",1,Gemeinnützig,2,Quadratmeter,2,brutto,17.61,17.5,17.72,14.5,14.38,14.58,16.49,16.46,16.55,18.44,18.31,18.72,595,559,0
2024,2024.04,4,Stadtquartiere,89,Riesbach (Kreis 8),9,"2 , 3  und 4 Zimmer",1,Gemeinnützig,2,Quadratmeter,2,brutto,19.16,19.08,19.24,15.71,15.66,15.73,17.9,17.86,17.92,20.95,20.88,21.12,585,529,38
2022,2022.04,4,Stadtquartiere,89,Riesbach (Kreis 8),2,2 Zimmer,2,Nicht gemeinnützig,2,Quadratmeter,2,brutto,35.17,34.02,36.32,27.71,25.31,29.13,35.74,33.89,36.61,41.56,40.0,44.02,2213,480,113
2024,2024.04,4,Stadtquartiere,89,Riesbach (Kreis 8),2,2 Zimmer,2,Nicht gemeinnützig,2,Quadratmeter,2,brutto,38.0,37.02,38.99,29.29,28.46,30.82,37.15,36.19,38.43,45.63,43.92,47.46,2192,530,177
2022,2022.04,4,Stadtquartiere,89,Riesbach (Kreis 8),3,3 Zimmer,2,Nicht gemeinnützig,2,Quadratmeter,2,brutto,31.45,30.4,32.5,24.93,22.38,25.94,32.44,30.51,33.47,38.27,36.78,40.18,2773,474,128
2024,2024.04,4,Stadtquartiere,89,Riesbach (Kreis 8),3,3 Zimmer,2,Nicht gemeinnützig,2,Quadratmeter,2,brutto,34.65,33.71,35.6,26.42,25.5,28.01,35.57,32.61,36.13,42.72,40.74,43.53,2751,529,187
2022,2022.04,4,Stadtquartiere,89,Riesbach (Kreis 8),4,4 Zimmer,2,Nicht gemeinnützig,2,Quadratmeter,2,brutto,29.44,28.2,30.69,22.3,20.92,24.17,30.17,27.95,30.61,35.36,33.32,37.21,1393,166,104
2024,2024.04,4,Stadtquartiere,89,Riesbach (Kreis 8),4,4 Zimmer,2,Nicht gemeinnützig,2,Quadratmeter,2,brutto,30.4,29.44,31.37,23.2,21.8,24.32,30.66,28.73,31.83,37.78,36.51,38.77,1367,201,148
2022,2022.04,4,Stadtquartiere,89,Riesbach (Kreis 8),9,"2 , 3  und 4 Zimmer",2,Nicht gemeinnützig,2,Quadratmeter,2,brutto,32.3,31.64,32.97,25.0,24.15,25.94,32.49,31.78,33.28,38.91,37.96,40.13,6379,1120,345
2024,2024.04,4,Stadtquartiere,89,Riesbach (Kreis 8),9,"2 , 3  und 4 Zimmer",2,Nicht gemeinnützig,2,Quadratmeter,2,brutto,34.9,34.32,35.48,26.5,25.73,27.5,35.25,33.99,35.79,42.48,41.23,43.21,6310,1260,512
2022,2022.04,4,Stadtquartiere,91,Albisrieden,2,2 Zimmer,1,Gemeinnützig,2,Quadratmeter,2,brutto,19.33,18.86,19.8,14.99,14.53,16.12,18.64,17.92,19.85,22.06,21.5,23.45,838,493,25
2024,2024.04,4,Stadtquartiere,91,Albisrieden,2,2 Zimmer,1,Gemeinnützig,2,Quadratmeter,2,brutto,21.06,20.05,22.07,16.95,15.91,18.41,20.99,20.17,21.95,23.63,23.26,24.75,816,498,17
2022,2022.04,4,Stadtquartiere,91,Albisrieden,3,3 Zimmer,1,Gemeinnützig,2,Quadratmeter,2,brutto,16.13,15.81,16.45,13.49,13.19,13.83,15.68,15.13,16.02,18.33,17.83,18.77,1764,1010,40
2024,2024.04,4,Stadtquartiere,91,Albisrieden,3,3 Zimmer,1,Gemeinnützig,2,Quadratmeter,2,brutto,17.5,17.18,17.81,14.98,14.62,15.65,17.15,16.78,17.48,19.84,19.23,20.3,1684,1041,29
2022,2022.04,4,Stadtquartiere,91,Albisrieden,4,4 Zimmer,1,Gemeinnützig,2,Quadratmeter,2,brutto,16.5,16.15,16.84,13.97,13.68,15.55,16.54,16.21,16.81,18.68,17.28,19.06,1006,527,34
